transaction_id,date,time,retailer_location_city,ticket_batch_id,unique_code
T017241,2026-01-06,15:29:01,Chicago,BATCH-B-2025,BZLJ-6213
T017242,2026-01-04,03:26:30,Atlanta,BATCH-A-2025,CNEL-2717
T017243,2026-02-17,13:56:37,Miami,BATCH-B-2025,FBXJ-7895
T017244,2025-09-30,03:15:03,Houston,BATCH-C-2025,RVTT-0210
T017245,2026-01-01,00:20:33,Detroit,BATCH-B-2025,HXTX-2674
T017246,2025-09-19,17:46:51,Houston,BATCH-C-2025,HXZE-5879
T017247,2025-11-22,06:59:21,Detroit,BATCH-C-2025,IOZY-3714
T017248,2026-01-15,10:14:53,Detroit,BATCH-B-2025,XACZ-5936
T017249,2025-08-30,02:05:00,Los Angeles,BATCH-B-2025,YAIC-6823
T017250,2025-12-29,02:08:53,Houston,BATCH-C-2025,YVLT-1888
T017251,2026-02-12,04:16:12,Chicago,BATCH-A-2025,XLGG-1539
T017252,2025-10-07,10:42:42,Los Angeles,BATCH-A-2025,YPLL-6623
T017253,2025-09-17,10:23:42,New York,BATCH-B-2025,FSJD-2798
T017254,2025-11-04,15:04:15,Atlanta,BATCH-A-2025,MKAQ-9206
T017255,2025-09-04,08:56:43,New York,BATCH-B-2025,NUAW-2577
T017256,2026-01-30,08:57:53,Miami,BATCH-C-2025,DOBV-8130
T017257,2025-09-27,06:22:04,Houston,BATCH-C-2025,AOXW-5143
T017258,2025-10-07,18:01:56,Chicago,BATCH-A-2025,ONSK-5229
T017259,2025-08-26,23:23:37,Detroit,BATCH-C-2025,NEDH-1616
T017260,2026-01-27,12:48:46,Chicago,BATCH-C-2025,SRJH-8079
T017261,2026-02-06,02:05:03,New York,BATCH-B-2025,WFGR-7408
T017262,2025-11-13,20:59:06,Los Angeles,BATCH-B-2025,QNEE-3778
T017263,2026-01-08,08:52:40,Detroit,BATCH-A-2025,FQXE-3839
T017264,2025-08-26,21:58:15,Atlanta,BATCH-C-2025,UPBE-5187
T017265,2026-01-27,09:34:02,Miami,BATCH-B-2025,LVJS-9869
T017266,2025-10-19,22:59:31,Houston,BATCH-B-2025,LLMX-0534
T017267,2025-11-22,19:28:17,New York,BATCH-B-2025,AVSI-8077
T017268,2025-09-02,03:46:25,Chicago,BATCH-C-2025,HYRG-8457
T017269,2025-10-11,14:20:23,Atlanta,BATCH-C-2025,WDAF-0203
T017270,2026-02-15,07:27:49,Chicago,BATCH-A-2025,SKCS-1409
T017271,2025-11-30,12:06:33,Atlanta,BATCH-A-2025,XPNT-8341
T017272,2026-02-18,06:29:06,Chicago,BATCH-C-2025,ARKS-2493
T017273,2025-09-04,14:29:02,Houston,BATCH-B-2025,FVRM-9010
T017274,2025-09-21,02:53:19,Houston,BATCH-A-2025,ETHF-9609
T017275,2025-11-18,20:18:37,Miami,BATCH-A-2025,BRZF-4429
T017276,2025-09-17,05:01:46,New York,BATCH-C-2025,IJMS-8284
T017277,2025-08-28,13:25:09,Atlanta,BATCH-C-2025,QUZU-2064
T017278,2025-11-17,23:37:57,New York,BATCH-A-2025,GPTQ-9891
T017279,2025-09-07,01:45:39,Chicago,BATCH-C-2025,BBTZ-4580
T017280,2025-11-03,07:47:55,Houston,BATCH-C-2025,OXEJ-0559
T017281,2025-09-23,03:02:05,New York,BATCH-A-2025,TUKK-7270
T017282,2026-01-20,00:06:40,Chicago,BATCH-C-2025,UJLZ-5755
T017283,2026-01-11,02:36:54,Chicago,BATCH-A-2025,NEUQ-2035
T017284,2026-01-20,04:57:17,Miami,BATCH-A-2025,TJLF-2755
T017285,2026-02-10,23:21:24,New York,BATCH-C-2025,ZDGW-6317
T017286,2025-10-01,20:52:48,Atlanta,BATCH-C-2025,TYCB-5256
T017287,2026-02-13,17:59:24,Atlanta,BATCH-A-2025,JKTH-4832
T017288,2025-12-08,21:42:24,Detroit,BATCH-C-2025,WWIE-6288
T017289,2025-10-28,00:30:14,Houston,BATCH-B-2025,FCEQ-7093
T017290,2025-10-16,05:36:16,Houston,BATCH-B-2025,SEBE-2338
T017291,2025-08-31,15:08:46,Detroit,BATCH-B-2025,FOSD-4716
T017292,2026-01-27,17:29:01,Detroit,BATCH-A-2025,EHHB-5904
T017293,2025-12-25,01:14:22,New York,BATCH-C-2025,EZXL-3492
T017294,2025-11-23,21:22:46,Detroit,BATCH-C-2025,FYFL-1364
T017295,2025-10-24,01:30:53,Houston,BATCH-A-2025,DDRX-5471
T017296,2025-09-02,11:53:18,Chicago,BATCH-C-2025,WRHA-0641
T017297,2026-01-07,19:52:49,Detroit,BATCH-B-2025,OUEJ-3106
T017298,2025-09-06,01:48:00,Los Angeles,BATCH-A-2025,WZBL-3787
T017299,2026-02-03,15:45:03,New York,BATCH-A-2025,XWAT-4758
T017300,2026-02-11,17:16:51,Detroit,BATCH-B-2025,VDSY-7276
T017301,2026-02-18,11:23:27,Atlanta,BATCH-C-2025,NBUW-0989
T017302,2025-12-23,10:59:31,Los Angeles,BATCH-A-2025,VQUI-6845
T017303,2025-08-25,09:26:04,New York,BATCH-C-2025,QFLF-1080
T017304,2025-11-15,12:52:02,Miami,BATCH-B-2025,OWRH-0650
T017305,2025-11-07,03:04:52,Miami,BATCH-C-2025,OTFM-8176
T017306,2025-12-22,09:37:31,New York,BATCH-A-2025,IUQR-8711
T017307,2026-02-06,07:40:31,Houston,BATCH-A-2025,LEYH-6452
T017308,2025-10-05,01:27:20,Atlanta,BATCH-B-2025,ARUU-7573
T017309,2026-02-10,00:26:39,Los Angeles,BATCH-B-2025,BZPA-3822
T017310,2026-01-21,21:32:52,Miami,BATCH-B-2025,QTLO-2672
T017311,2026-02-18,23:39:49,Atlanta,BATCH-B-2025,XMSH-7190
T017312,2025-12-21,14:07:27,Chicago,BATCH-C-2025,OETP-0534
T017313,2025-12-06,23:13:16,Los Angeles,BATCH-C-2025,RTNS-5793
T017314,2025-09-09,23:07:32,New York,BATCH-B-2025,MJFL-0718
T017315,2025-09-03,17:40:41,Chicago,BATCH-B-2025,OIBC-0668
T017316,2026-01-29,19:41:10,Houston,BATCH-A-2025,UUSB-7135
T017317,2025-10-27,03:01:12,Los Angeles,BATCH-B-2025,EMBY-7145
T017318,2025-10-17,07:52:21,Detroit,BATCH-A-2025,VXLT-5909
T017319,2025-11-23,12:19:59,Houston,BATCH-A-2025,AXMG-0803
T017320,2025-12-04,06:24:04,Detroit,BATCH-A-2025,HMAX-8814
T017321,2025-10-24,06:18:21,Detroit,BATCH-A-2025,JBFP-3328
T017322,2025-10-07,15:10:09,Chicago,BATCH-B-2025,RQXQ-7777
T017323,2025-10-17,04:45:40,Detroit,BATCH-B-2025,VUQA-4755
T017324,2025-09-27,06:27:44,Atlanta,BATCH-B-2025,MGXL-8510
T017325,2026-01-13,19:38:19,Miami,BATCH-C-2025,CIFG-9105
T017326,2026-01-01,02:16:46,Miami,BATCH-C-2025,PBYM-4896
T017327,2025-09-29,17:07:09,New York,BATCH-C-2025,ICMT-5977
T017328,2025-10-30,17:58:32,New York,BATCH-C-2025,DGSU-0075
T017329,2025-09-22,19:41:05,New York,BATCH-B-2025,VRJN-5016
T017330,2025-11-23,05:25:56,Atlanta,BATCH-B-2025,QLEQ-8230
T017331,2026-01-11,12:23:26,Los Angeles,BATCH-A-2025,SHSD-1123
T017332,2026-01-05,18:43:40,Los Angeles,BATCH-C-2025,WSMQ-9624
T017333,2025-11-21,22:54:30,Miami,BATCH-A-2025,NRBJ-0231
T017334,2026-01-08,20:09:13,Atlanta,BATCH-C-2025,IYWS-9407
T017335,2025-12-17,00:31:19,Miami,BATCH-A-2025,INDX-8473
T017336,2025-12-12,14:48:26,Detroit,BATCH-A-2025,QTCD-1974
T017337,2025-11-04,09:22:35,Houston,BATCH-A-2025,ZUFB-8003
T017338,2025-12-20,21:00:35,Atlanta,BATCH-A-2025,DTTJ-1801
T017339,2026-01-15,06:06:09,Los Angeles,BATCH-A-2025,MRVA-6179
T017340,2025-09-04,07:07:52,Chicago,BATCH-C-2025,QJWQ-8750
T017341,2025-10-06,19:42:31,Atlanta,BATCH-C-2025,WUQO-0032
T017342,2025-09-08,16:25:53,Houston,BATCH-A-2025,GJZW-6026
T017343,2026-02-02,10:12:11,Los Angeles,BATCH-B-2025,CFSF-1058
T017344,2025-11-20,10:33:09,Los Angeles,BATCH-A-2025,WRJA-2371
T017345,2026-02-08,04:11:12,Chicago,BATCH-A-2025,CLCD-5758
T017346,2025-12-09,14:27:09,Chicago,BATCH-C-2025,WDDM-4799
T017347,2025-12-18,23:06:25,New York,BATCH-A-2025,UKPJ-7368
T017348,2026-02-16,19:24:43,Detroit,BATCH-B-2025,GMRM-6991
T017349,2025-10-15,10:03:23,Atlanta,BATCH-A-2025,RFHG-3350
T017350,2025-09-14,16:40:29,Miami,BATCH-B-2025,FLYS-1740
T017351,2025-12-02,12:03:43,Los Angeles,BATCH-A-2025,CKZN-6677
T017352,2025-12-19,12:53:56,Chicago,BATCH-B-2025,FUNG-8912
T017353,2025-09-12,19:01:15,Detroit,BATCH-A-2025,VBJI-0210
T017354,2026-02-07,15:52:19,Los Angeles,BATCH-A-2025,IDXL-6481
T017355,2026-01-26,02:22:04,Houston,BATCH-B-2025,IKRB-4143
T017356,2026-02-02,00:48:56,New York,BATCH-C-2025,KQDS-4131
T017357,2025-10-14,05:42:28,Los Angeles,BATCH-C-2025,NCMZ-2611
T017358,2025-12-27,15:58:31,Miami,BATCH-B-2025,QJBB-6698
T017359,2025-12-21,19:58:21,Atlanta,BATCH-B-2025,PLFM-5300
T017360,2025-12-25,04:52:10,Miami,BATCH-B-2025,PGEJ-3381
T017361,2025-08-27,20:36:52,Detroit,BATCH-C-2025,DNQF-5263
T017362,2025-10-08,00:50:08,Miami,BATCH-C-2025,EQAQ-1931
T017363,2025-12-09,01:16:29,Atlanta,BATCH-A-2025,ELEG-1086
T017364,2026-01-09,01:30:15,Detroit,BATCH-A-2025,KHRP-0262
T017365,2025-12-21,17:12:20,Miami,BATCH-B-2025,FIDW-2022
T017366,2025-12-01,19:49:28,Los Angeles,BATCH-A-2025,EZHQ-9442
T017367,2025-10-28,08:05:42,Miami,BATCH-B-2025,ZAWG-7902
T017368,2025-10-17,03:24:11,Detroit,BATCH-C-2025,SJPY-6392
T017369,2025-10-22,16:52:15,Houston,BATCH-C-2025,ELTB-9104
T017370,2025-10-31,14:38:12,Los Angeles,BATCH-C-2025,CSRN-8272
T017371,2025-10-05,20:05:21,Miami,BATCH-B-2025,OPEI-6267
T017372,2025-11-23,22:13:35,Chicago,BATCH-A-2025,PHUY-3708
T017373,2025-12-25,05:19:52,Los Angeles,BATCH-A-2025,MVZL-9941
T017374,2026-01-09,07:23:14,Atlanta,BATCH-C-2025,SDHF-9523
T017375,2025-11-09,04:01:19,Detroit,BATCH-A-2025,ITWM-7572
T017376,2025-11-09,01:01:29,Los Angeles,BATCH-C-2025,DSVN-3990
T017377,2025-12-10,08:16:15,Atlanta,BATCH-A-2025,PUFS-1799
T017378,2025-10-20,06:20:22,New York,BATCH-C-2025,WILZ-3605
T017379,2025-09-14,05:49:41,Atlanta,BATCH-C-2025,WNCC-5648
T017380,2026-01-11,22:19:19,Detroit,BATCH-A-2025,IOGW-6192
T017381,2025-11-13,07:49:29,Atlanta,BATCH-B-2025,FLCA-5351
T017382,2025-12-21,08:51:13,Los Angeles,BATCH-C-2025,UYDW-5993
T017383,2025-09-20,12:47:58,Detroit,BATCH-B-2025,IXEK-0439
T017384,2026-01-16,22:37:54,New York,BATCH-C-2025,VQBY-2482
T017385,2025-09-05,16:03:59,Chicago,BATCH-C-2025,WRYS-0416
T017386,2025-10-12,16:37:00,Miami,BATCH-B-2025,EPDL-9927
T017387,2025-09-02,09:26:28,Miami,BATCH-B-2025,YXOL-8415
T017388,2025-11-28,09:39:36,Miami,BATCH-B-2025,EMBJ-7380
T017389,2025-12-09,20:05:55,Atlanta,BATCH-A-2025,DZDZ-4773
T017390,2025-09-09,16:34:18,Detroit,BATCH-A-2025,CLIB-8215
T017391,2025-10-04,00:20:02,Los Angeles,BATCH-A-2025,MKIY-3656
T017392,2025-11-12,04:03:41,New York,BATCH-A-2025,YUEQ-4711
T017393,2026-02-17,14:45:46,Houston,BATCH-C-2025,MHTK-1932
T017394,2025-10-17,05:26:33,Los Angeles,BATCH-A-2025,RRMW-9363
T017395,2025-12-18,00:17:46,Miami,BATCH-B-2025,AWHQ-7843
T017396,2026-01-26,00:48:50,Houston,BATCH-C-2025,WGIZ-7814
T017397,2025-10-28,18:05:33,Houston,BATCH-C-2025,XMIV-5552
T017398,2026-02-12,23:58:38,Los Angeles,BATCH-B-2025,CHYQ-4975
T017399,2025-09-04,03:18:02,Atlanta,BATCH-A-2025,TDTX-1009
T017400,2026-02-14,03:06:53,Atlanta,BATCH-B-2025,LVLJ-7176
T017401,2025-11-29,16:20:59,New York,BATCH-A-2025,OOIQ-7127
T017402,2026-02-14,15:20:49,New York,BATCH-C-2025,TFQB-1109
T017403,2025-10-06,15:19:13,New York,BATCH-B-2025,SKBM-0780
T017404,2025-08-28,15:31:04,Los Angeles,BATCH-B-2025,GHED-0844
T017405,2025-12-25,11:35:27,Chicago,BATCH-A-2025,QRXV-9655
T017406,2025-11-27,12:43:42,Detroit,BATCH-A-2025,CNTD-8572
T017407,2025-12-23,10:16:19,Detroit,BATCH-B-2025,XLXA-0574
T017408,2026-02-01,08:09:38,Chicago,BATCH-B-2025,LLRZ-1007
T017409,2026-02-15,20:45:56,Chicago,BATCH-C-2025,TUYM-8656
T017410,2025-10-20,18:44:02,Los Angeles,BATCH-B-2025,TMLS-1061
T017411,2025-11-06,08:39:03,New York,BATCH-B-2025,MKUY-8266
T017412,2025-11-18,10:01:44,Chicago,BATCH-B-2025,KDVY-7033
T017413,2025-11-17,21:35:16,New York,BATCH-C-2025,GGRB-8965
T017414,2026-01-18,21:20:46,Houston,BATCH-C-2025,COQL-4189
T017415,2025-12-13,04:27:52,Atlanta,BATCH-A-2025,ZCDN-6968
T017416,2025-11-05,19:04:25,Miami,BATCH-C-2025,SMMM-6421
T017417,2025-11-25,19:21:22,Los Angeles,BATCH-C-2025,GWHD-9102
T017418,2026-01-04,18:31:28,Los Angeles,BATCH-B-2025,OGLH-2651
T017419,2025-12-14,15:08:50,New York,BATCH-C-2025,YTCC-0455
T017420,2025-12-31,03:08:12,Atlanta,BATCH-B-2025,ZTPA-6016
T017421,2025-11-24,08:31:46,Los Angeles,BATCH-B-2025,LKFS-8753
T017422,2025-11-27,03:42:24,Atlanta,BATCH-C-2025,QXHF-7918
T017423,2025-11-26,09:55:19,Los Angeles,BATCH-C-2025,ZMDD-0812
T017424,2025-09-01,04:12:53,New York,BATCH-B-2025,XLAU-6673
T017425,2025-09-14,14:06:33,Detroit,BATCH-A-2025,PRYR-3948
T017426,2026-01-15,14:20:56,Detroit,BATCH-A-2025,QSZQ-8337
T017427,2025-11-27,16:19:44,Chicago,BATCH-C-2025,SLUF-7178
T017428,2025-12-09,14:04:27,Houston,BATCH-B-2025,IFOW-2147
T017429,2025-12-30,08:37:55,Houston,BATCH-A-2025,IMAT-2498
T017430,2025-11-17,09:13:29,Chicago,BATCH-B-2025,BHQJ-6663
T017431,2026-02-16,16:08:29,Los Angeles,BATCH-C-2025,FCYJ-1172
T017432,2025-11-05,08:06:52,Miami,BATCH-C-2025,USHD-9153
T017433,2026-01-14,14:14:23,Los Angeles,BATCH-A-2025,CLTT-1759
T017434,2025-10-18,14:16:28,Miami,BATCH-A-2025,RCCG-8215
T017435,2026-01-21,07:57:28,New York,BATCH-A-2025,NVXB-0174
T017436,2025-11-19,18:23:14,Los Angeles,BATCH-A-2025,XVFW-8906
T017437,2025-08-26,18:14:30,Chicago,BATCH-B-2025,SWDY-0821
T017438,2025-12-21,10:32:43,Atlanta,BATCH-B-2025,GKEL-1312
T017439,2025-11-24,20:01:08,Miami,BATCH-A-2025,EIXX-7591
T017440,2025-08-28,20:59:00,Detroit,BATCH-B-2025,GKUT-6218
T017441,2026-01-14,16:03:07,Los Angeles,BATCH-B-2025,LSSG-3622
T017442,2025-11-19,13:30:45,Atlanta,BATCH-C-2025,ERUB-1914
T017443,2026-02-07,07:01:12,Chicago,BATCH-B-2025,BEPX-8037
T017444,2026-01-24,01:13:38,Chicago,BATCH-B-2025,PIBQ-9411
T017445,2025-11-17,04:32:52,Detroit,BATCH-B-2025,UTSH-5663
T017446,2025-10-25,00:32:07,Chicago,BATCH-C-2025,EZMH-5188
T017447,2025-08-23,15:36:32,Los Angeles,BATCH-B-2025,XTXE-7369
T017448,2025-10-25,09:59:22,Houston,BATCH-C-2025,UYVK-3280
T017449,2026-01-11,18:45:02,Houston,BATCH-C-2025,UKIH-0731
T017450,2025-12-09,01:13:34,Detroit,BATCH-B-2025,HZGM-4119
T017451,2025-12-01,19:15:53,Atlanta,BATCH-A-2025,DEEE-8865
T017452,2025-11-24,23:26:00,Miami,BATCH-C-2025,SAAO-9571
T017453,2026-01-22,22:55:04,Detroit,BATCH-C-2025,IKFE-3752
T017454,2025-08-30,02:42:50,Detroit,BATCH-C-2025,ECHU-8438
T017455,2025-10-21,06:14:14,New York,BATCH-C-2025,QGOZ-8873
T017456,2026-01-19,16:43:09,Chicago,BATCH-C-2025,ATUJ-8665
T017457,2026-01-29,10:27:34,Detroit,BATCH-C-2025,WKVX-7581
T017458,2026-02-07,22:26:50,New York,BATCH-B-2025,AQSO-2365
T017459,2025-11-03,10:48:08,Los Angeles,BATCH-C-2025,SQYM-3234
T017460,2025-12-10,06:29:36,Atlanta,BATCH-B-2025,TGJV-4186
T017461,2026-02-15,05:02:30,Los Angeles,BATCH-A-2025,SBXB-0847
T017462,2025-11-30,10:57:05,Atlanta,BATCH-A-2025,DSUN-6933
T017463,2025-11-29,18:51:12,Miami,BATCH-B-2025,LRUL-7957
T017464,2025-12-22,21:56:44,Miami,BATCH-C-2025,VXBH-3703
T017465,2025-10-05,12:05:26,Houston,BATCH-A-2025,XQKQ-2621
T017466,2025-10-27,01:50:37,New York,BATCH-C-2025,PWCI-7150
T017467,2025-11-04,15:56:47,New York,BATCH-A-2025,HGTS-1050
T017468,2026-02-13,17:55:25,Houston,BATCH-C-2025,MDDT-6280
T017469,2025-10-15,21:35:29,Houston,BATCH-B-2025,NEVU-7123
T017470,2026-01-28,02:32:38,Miami,BATCH-B-2025,CPFC-1049
T017471,2025-08-27,16:40:07,Miami,BATCH-A-2025,XRKA-5079
T017472,2025-10-19,08:16:22,Chicago,BATCH-B-2025,DEEJ-3032
T017473,2026-01-07,16:55:30,Miami,BATCH-A-2025,ADYC-9911
T017474,2026-01-07,10:09:38,Los Angeles,BATCH-B-2025,ZZXU-7226
T017475,2025-12-11,12:53:27,Chicago,BATCH-A-2025,PMNR-6798
T017476,2025-11-28,03:35:54,Chicago,BATCH-C-2025,QSER-1939
T017477,2025-09-25,14:27:23,Chicago,BATCH-B-2025,ZTDR-2753
T017478,2025-08-28,12:52:03,Miami,BATCH-B-2025,VNRZ-2195
T017479,2025-11-13,01:26:39,New York,BATCH-C-2025,OCTN-5170
T017480,2025-11-08,10:57:17,Atlanta,BATCH-A-2025,TWUB-7230
T017481,2025-11-07,00:01:31,Atlanta,BATCH-A-2025,PJOE-1385
T017482,2025-12-02,17:38:11,New York,BATCH-B-2025,MCPD-5773
T017483,2025-12-11,06:13:42,Atlanta,BATCH-B-2025,WKAU-9147
T017484,2025-10-05,21:20:18,Detroit,BATCH-A-2025,QLWH-8065
T017485,2026-01-03,06:30:55,Chicago,BATCH-B-2025,XIQA-1734
T017486,2025-11-11,09:53:41,Atlanta,BATCH-C-2025,JWEU-7678
T017487,2025-11-06,17:40:59,Miami,BATCH-A-2025,PXET-6713
T017488,2025-09-02,07:34:34,Detroit,BATCH-A-2025,VWBG-4764
T017489,2025-09-17,08:36:48,Atlanta,BATCH-A-2025,UWMN-7142
T017490,2025-12-11,09:39:06,Miami,BATCH-A-2025,VNCP-0301
T017491,2025-12-06,05:44:16,Chicago,BATCH-B-2025,IWXX-0014
T017492,2025-11-30,13:33:49,Atlanta,BATCH-C-2025,WKYC-5737
T017493,2026-01-27,00:30:33,Detroit,BATCH-A-2025,CGHI-9349
T017494,2025-09-22,20:56:34,Miami,BATCH-A-2025,AFGT-1982
T017495,2025-09-21,04:43:45,Los Angeles,BATCH-A-2025,APLI-0453
T017496,2025-09-09,02:47:56,Chicago,BATCH-C-2025,GFNV-0439
T017497,2025-10-31,08:50:58,New York,BATCH-C-2025,TRNR-7096
T017498,2025-12-15,10:44:36,Detroit,BATCH-A-2025,QLKU-3476
T017499,2026-01-02,18:08:35,Houston,BATCH-B-2025,YJEZ-1534
T017500,2025-09-01,07:46:13,Detroit,BATCH-C-2025,AXCT-2818
T017501,2025-12-02,03:14:57,Miami,BATCH-B-2025,APAD-1829
T017502,2025-09-14,10:02:10,Miami,BATCH-C-2025,OXCA-8783
T017503,2026-02-18,19:32:15,Miami,BATCH-C-2025,YKMF-9231
T017504,2025-09-25,00:47:15,Miami,BATCH-C-2025,YLZI-1022
T017505,2026-01-11,18:31:39,Houston,BATCH-B-2025,FBJM-4465
T017506,2026-01-15,23:59:39,New York,BATCH-C-2025,JWDA-2593
T017507,2025-12-26,20:26:49,Houston,BATCH-C-2025,FHMC-3901
T017508,2025-10-29,11:55:25,New York,BATCH-C-2025,CUEL-1146
T017509,2026-02-13,01:28:51,Los Angeles,BATCH-A-2025,FHUW-3313
T017510,2025-12-02,22:49:30,Detroit,BATCH-B-2025,EYFE-5757
T017511,2025-09-08,20:28:39,Los Angeles,BATCH-A-2025,KYJR-7938
T017512,2026-01-04,17:02:26,Chicago,BATCH-C-2025,YUAY-1550
T017513,2025-11-24,18:12:08,Los Angeles,BATCH-A-2025,RDWF-4185
T017514,2025-11-11,22:20:32,Houston,BATCH-C-2025,SYJI-3706
T017515,2025-11-11,11:06:11,Miami,BATCH-B-2025,RMRW-4182
T017516,2026-01-05,14:11:16,Chicago,BATCH-C-2025,TUJM-7672
T017517,2025-09-24,06:48:38,Detroit,BATCH-A-2025,ODFI-1585
T017518,2025-09-28,21:31:14,Miami,BATCH-B-2025,NOLY-8595
T017519,2025-09-02,00:02:39,Houston,BATCH-B-2025,HCNF-9206
T017520,2025-10-08,13:36:06,Miami,BATCH-C-2025,MQVE-3819
T017521,2025-12-22,10:48:58,Los Angeles,BATCH-B-2025,PQVE-7885
T017522,2025-12-27,02:19:05,Miami,BATCH-C-2025,JXGE-2173
T017523,2026-01-19,09:52:11,Atlanta,BATCH-C-2025,ZXEF-4157
T017524,2025-12-25,18:09:37,Chicago,BATCH-C-2025,AIGR-0471
T017525,2025-12-04,05:21:51,Miami,BATCH-B-2025,KWRW-2279
T017526,2025-11-17,04:27:38,Atlanta,BATCH-A-2025,PFMR-8250
T017527,2025-09-05,03:45:15,Chicago,BATCH-A-2025,BTNX-8606
T017528,2025-09-14,12:08:30,Atlanta,BATCH-C-2025,INOI-4650
T017529,2025-11-24,17:28:24,Chicago,BATCH-B-2025,UTMD-2709
T017530,2025-09-18,13:43:06,New York,BATCH-A-2025,UAMD-2423
T017531,2025-12-23,00:50:09,Atlanta,BATCH-B-2025,WJRL-0376
T017532,2026-01-02,06:51:43,Los Angeles,BATCH-A-2025,HZRT-0440
T017533,2025-10-16,04:18:57,New York,BATCH-A-2025,XIXG-4267
T017534,2025-09-24,00:07:27,Atlanta,BATCH-A-2025,RFCA-3491
T017535,2026-01-01,05:59:48,New York,BATCH-C-2025,JOLS-6184
T017536,2025-11-20,14:34:04,Los Angeles,BATCH-B-2025,PBPK-8427
T017537,2025-10-03,03:59:53,New York,BATCH-A-2025,LEQN-7032
T017538,2025-10-20,17:59:45,Los Angeles,BATCH-A-2025,UPCF-4649
T017539,2025-11-19,05:09:56,Miami,BATCH-A-2025,ERWQ-3628
T017540,2026-02-17,08:22:05,Detroit,BATCH-C-2025,QLLE-8128
T017541,2025-11-04,15:31:25,Detroit,BATCH-B-2025,VMFI-7574
T017542,2025-11-28,21:52:00,Chicago,BATCH-A-2025,XCYU-0810
T017543,2026-02-17,16:12:48,Detroit,BATCH-C-2025,RYDG-4955
T017544,2025-12-30,18:42:35,Atlanta,BATCH-C-2025,ANBN-3539
T017545,2025-11-12,20:21:31,Atlanta,BATCH-B-2025,JWBG-9467
T017546,2025-10-15,11:01:11,Miami,BATCH-A-2025,VEZD-6320
T017547,2025-10-30,05:09:09,Los Angeles,BATCH-B-2025,PATS-5881
T017548,2025-11-16,14:31:05,Los Angeles,BATCH-C-2025,NAGR-1923
T017549,2026-02-12,05:40:39,Houston,BATCH-A-2025,WJFE-7973
T017550,2025-11-16,02:26:31,Detroit,BATCH-C-2025,ASLN-9125
T017551,2025-09-29,12:24:19,Houston,BATCH-A-2025,UVRB-6494
T017552,2025-10-19,11:39:05,Miami,BATCH-B-2025,RCGZ-1488
T017553,2026-02-13,11:37:22,New York,BATCH-C-2025,PNUL-7601
T017554,2026-01-28,09:42:50,Houston,BATCH-B-2025,AIVG-0532
T017555,2025-12-06,23:49:13,Miami,BATCH-A-2025,CYWJ-9844
T017556,2025-09-11,17:25:40,Detroit,BATCH-B-2025,PPSN-1647
T017557,2026-02-13,10:54:04,Chicago,BATCH-C-2025,XTUT-1220
T017558,2025-10-30,21:50:58,Chicago,BATCH-C-2025,VBZH-6531
T017559,2025-11-30,14:33:11,Chicago,BATCH-A-2025,CQDW-2828
T017560,2025-09-12,23:03:52,New York,BATCH-B-2025,OFWD-3424
T017561,2025-09-02,12:26:32,Houston,BATCH-C-2025,MFSN-3442
T017562,2025-08-31,18:24:30,Houston,BATCH-A-2025,UHSF-9618
T017563,2025-12-14,18:46:43,Houston,BATCH-B-2025,BAJE-0231
T017564,2025-12-25,16:56:59,Los Angeles,BATCH-B-2025,AYBQ-3535
T017565,2026-01-18,13:22:40,Miami,BATCH-C-2025,QQKY-6867
T017566,2025-12-09,18:36:30,Chicago,BATCH-C-2025,RVAH-9456
T017567,2026-01-14,21:49:54,New York,BATCH-C-2025,YRYE-2564
T017568,2026-01-07,19:48:30,Atlanta,BATCH-B-2025,OYFU-1370
T017569,2025-10-06,22:55:50,Detroit,BATCH-B-2025,EBUR-7064
T017570,2025-11-18,18:34:02,Houston,BATCH-A-2025,LTSA-9855
T017571,2026-02-16,09:46:36,Los Angeles,BATCH-B-2025,MJQJ-5371
T017572,2025-09-13,09:14:50,Atlanta,BATCH-A-2025,XLWI-0051
T017573,2025-09-23,14:22:20,Houston,BATCH-C-2025,JTLM-0626
T017574,2026-02-17,10:10:58,Los Angeles,BATCH-B-2025,DVNY-2204
T017575,2025-12-09,02:49:07,Houston,BATCH-A-2025,EIFJ-1827
T017576,2025-09-21,11:49:43,Atlanta,BATCH-B-2025,KYMH-5256
T017577,2025-08-23,20:56:03,Houston,BATCH-B-2025,ZYJL-0678
T017578,2026-01-13,09:44:50,Chicago,BATCH-A-2025,KICP-7360
T017579,2026-02-09,19:22:58,Detroit,BATCH-C-2025,ENAU-8543
T017580,2025-09-17,08:44:05,Atlanta,BATCH-A-2025,DLTR-7995
T017581,2026-01-17,22:23:49,Detroit,BATCH-B-2025,YXLU-7331
T017582,2026-02-16,18:13:15,New York,BATCH-B-2025,VEVF-3878
T017583,2025-10-23,19:09:40,Detroit,BATCH-A-2025,CZSQ-4560
T017584,2025-09-21,10:15:15,Miami,BATCH-C-2025,BJDO-8780
T017585,2026-01-02,17:30:12,Los Angeles,BATCH-C-2025,XJQB-9210
T017586,2025-10-01,15:08:07,Chicago,BATCH-C-2025,BBWM-1631
T017587,2025-08-24,13:27:50,Detroit,BATCH-A-2025,NVSG-0539
T017588,2025-08-29,18:50:30,New York,BATCH-B-2025,MTJW-4511
